2447473.587885,0.9112399,-1.6936378,-1.38715182,-0.06051962,-1.00610941,-0.67391247,-0.0604889,1.0
2447473.591535,0.8758563,-1.6936076,-1.38718637,-0.06052167,-1.00612544,-0.67390368,-0.06049095,1.0
2447473.594212,0.8750496999999999,-1.69358545,-1.38721171,-0.06052318,-1.0061372,-0.67389723,-0.06049245,1.0
2447473.5974560003,0.8341284999999999,-1.69355861,-1.38724241,-0.060525,-1.00615146,-0.67388942,-0.06049428,1.0
2447473.600336,0.8598701999999999,-1.69353478,-1.38726967,-0.06052662,-1.00616411,-0.67388249,-0.06049589,1.0
2447473.602363,0.8249594000000001,-1.69351801,-1.38728886,-0.06052776,-1.00617302,-0.67387761,-0.06049703,1.0
2447473.60508,0.7325424,-1.69349553,-1.38731458,-0.06052929,-1.00618496,-0.67387108,-0.06049856,1.0
2447473.608852,0.7537595,-1.69346432,-1.38735028,-0.06053141,-1.00620154,-0.673862,-0.06050068,1.0
2447473.611164,0.8527714,-1.69344519,-1.38737216,-0.06053271,-1.00621171,-0.67385644,-0.06050198,1.0
2447473.613718,0.8061815999999999,-1.69342406,-1.38739633,-0.06053414,-1.00622294,-0.6738503,-0.06050341,1.0
2447473.615422,0.789283,-1.69340996,-1.38741246,-0.0605351,-1.00623043,-0.6738462,-0.06050437,1.0
2447473.620653,0.7885564,-1.69336668,-1.38746197,-0.06053804,-1.00625343,-0.67383363,-0.06050731,1.0
2447473.651595,0.8387505999999999,-1.69311061,-1.38775481,-0.06055544,-1.0063896,-0.67375935,-0.06052469,1.0
2447473.659138,0.8847752000000001,-1.69304818,-1.38782619,-0.06055968,-1.00642281,-0.67374127,-0.06052893,1.0
2447473.694866,1.057871,-1.69275244,-1.38816426,-0.06057976,-1.00658027,-0.67365576,-0.060549,1.0
2447473.704072,1.093535,-1.69267623,-1.38825136,-0.06058494,-1.00662087,-0.67363376,-0.06055417,1.0
2447473.734081,1.052041,-1.69242776,-1.38853527,-0.06060181,-1.00675333,-0.67356217,-0.06057103,1.0
2447473.764983,1.043356,-1.69217187,-1.38882758,-0.06061918,-1.00688988,-0.67348861,-0.06058839,1.0
2447473.783517,0.9524294,-1.69201837,-1.38900288,-0.06062959,-1.00697185,-0.67344458,-0.060598800000000015,1.0
2447473.795317,0.9436976,-1.69192062,-1.3891145,-0.06063622,-1.00702407,-0.67341657,-0.06060542,1.0
2447473.798642,0.9324653,-1.69189308,-1.38914594,-0.06063809,-1.00703879,-0.67340869,-0.06060729,1.0
2447473.804766,0.9445674,-1.69184235,-1.38920386,-0.06064153,-1.0070659,-0.67339417,-0.06061073,1.0
2447473.809876,0.926473,-1.69180003,-1.38925219,-0.06064441,-1.00708853,-0.67338206,-0.0606136,1.0
2447473.817054,0.9376327,-1.69174056,-1.38932007,-0.06064844,-1.00712032,-0.67336505,-0.06061763,1.0
2447473.822529,0.9307494,-1.69169521,-1.38937184,-0.06065152,-1.00714457,-0.67335209,-0.0606207,1.0
2447473.844509,0.9471807,-1.6915131,-1.38957969,-0.06066387,-1.007242,-0.6733001000000001,-0.06063305,1.0
2447473.849497,0.9773108,-1.69147178,-1.38962685,-0.06066667,-1.00726411,-0.67328831,-0.06063585,1.0
2447473.851525,1.001919,-1.69145497,-1.38964603,-0.06066781,-1.00727311,-0.67328352,-0.06063698,1.0
2447473.855459,0.9568257,-1.69142238,-1.38968323,-0.06067002,-1.00729056,-0.67327423,-0.06063919,1.0
2447473.862191,0.9737171999999998,-1.69136659,-1.38974688,-0.060673800000000014,-1.00732042,-0.67325834,-0.06064297,1.0
2447473.869773,0.9982347,-1.69130376,-1.38981857,-0.06067806,-1.00735407,-0.67324045,-0.06064723,1.0
2447473.872491,1.035697,-1.69128124,-1.38984427,-0.06067959,-1.00736614,-0.67323404,-0.06064876,1.0
2447473.875775,1.005618,-1.69125402,-1.38987532,-0.06068143,-1.00738071,-0.67322629,-0.0606506,1.0
2447473.880155,1.015858,-1.69121772,-1.38991673,-0.06068389,-1.00740016,-0.67321597,-0.06065306,1.0
2447473.882913,1.016794,-1.69119487,-1.3899428,-0.06068544,-1.0074124,-0.67320947,-0.06065461,1.0
2447473.884941,1.079525,-1.69117806,-1.38996198,-0.06068658,-1.00742141,-0.67320469,-0.06065575,1.0
2447473.886928,1.069628,-1.69116159,-1.38998076,-0.0606877,-1.00743023,-0.67320001,-0.06065686,1.0
2447473.8937810003,1.036651,-1.6911048,-1.39004555,-0.06069155,-1.00746067,-0.67318387,-0.06066071,1.0
2447473.897431,1.074565,-1.69107455,-1.39008006,-0.0606936,-1.00747688,-0.67317528,-0.06066276,1.0
2447473.898932,1.064714,-1.69106211,-1.39009425,-0.06069444,-1.00748355,-0.67317174,-0.0606636,1.0
2447473.900027,1.054953,-1.69105303,-1.3901046,-0.06069506,-1.00748841,-0.67316917,-0.06066422,1.0
2447473.902379,1.076547,-1.69103354,-1.39012683,-0.06069638,-1.00749886,-0.67316363,-0.06066554,1.0
2447473.90465,1.105688,-1.69101472,-1.3901483,-0.06069765,-1.00750896,-0.67315829,-0.06066681,1.0
2447473.914464,1.073576,-1.69093337,-1.39024107,-0.06070317,-1.00755257,-0.67313521,-0.06067232,1.0
