2444900.59775,1.029853,-3.03925096,-1.09671619,-0.01076004,-2.17646346,-0.60146134,-0.01072264,1.0
2444900.6521900003,0.9646623,-3.03898896,-1.09718107,-0.01074043,-2.17668341,-0.60111755,-0.01070298,1.0
2444900.6804,0.976282,-3.03885317,-1.09742195,-0.01073027,-2.17679765,-0.60093956,-0.01069279,1.0
2444900.71168,0.9798854,-3.03870257,-1.09768904,-0.010719,-2.17692455,-0.60074234,-0.01068149,1.0
2444900.73401,1.027011,-3.03859504,-1.0978796999999998,-0.01071096,-2.17701527,-0.60060162,-0.01067342,1.0
2444900.75869,1.048034,-3.03847619,-1.09809042,-0.01070207,-2.17711568,-0.60044619,-0.01066451,1.0
2444900.79991,1.023235,-3.03827764,-1.09844235,-0.01068722,-2.1772837000000003,-0.60018677,-0.01064962,1.0
2444900.81811,0.9926023000000002,-3.03818997,-1.09859773,-0.01068066,-2.17735801,-0.6000723000000001,-0.01064304,1.0
2444900.84334,0.9709018,-3.03806841,-1.09881313,-0.01067157,-2.17746115,-0.59991369,-0.01063393,1.0
2444900.85915,0.9744853,-3.03799222,-1.0989481,-0.01066588,-2.17752585,-0.59981435,-0.01062822,1.0
2444900.87457,0.9871321,-3.03791791,-1.09907974,-0.01066032,-2.17758902,-0.5997175,-0.01062265,1.0
2444900.89,0.9628869,-3.03784355,-1.09921146,-0.01065476,-2.17765228,-0.59962061,-0.01061707,1.0
2444900.90816,0.9871321,-3.03775602,-1.09936649,-0.01064822,-2.17772681,-0.59950662,-0.01061051,1.0
2444900.93413,1.036514,-3.03763083,-1.09958818,-0.01063886,-2.17783352,-0.5993437,-0.01060113,1.0
2444900.95235,1.039382,-3.03754299,-1.09974371,-0.0106323,-2.17790848,-0.59922945,-0.01059455,1.0
2445760.656924,0.973589,3.21341785,0.80154845,0.02333576,2.27652822,1.12442979,0.02335335,1.0
2445760.663966,0.9926032,3.21341297,0.80161566,0.02333344,2.27648188,1.124382,0.02335103,1.0
2445760.668341,0.988953,3.21340993,0.80165741,0.023332,2.27645311,1.1243523000000002,0.02334958,1.0
2445760.675049,1.007339,3.21340528,0.80172143,0.02332979,2.27640899,1.12430677,0.02334736,1.0
2445760.686841,1.030803,3.2133971000000003,0.80183397,0.0233259,2.27633147,1.12422672,0.02334346,1.0
2445760.691091,1.043219,3.21339415,0.80187454,0.0233245,2.27630354,1.12419786,0.02334206,1.0
2445760.698091,1.048035,3.21338929,0.80194134,0.02332219,2.27625754,1.12415033,0.02333974,1.0
2445760.702174,1.0490000000000002,3.21338645,0.80198031,0.02332085,2.27623072,1.1241226,0.02333839,1.0
2445760.7065080004,1.060659,3.21338344,0.80202167,0.02331942,2.27620225,1.12409317,0.02333696,1.0
2445760.710591,1.062614,3.2133806000000003,0.80206064,0.02331807,2.27617544,1.12406544,0.02333561,1.0
2445760.721091,1.063593,3.21337331,0.80216085,0.02331461,2.27610651,1.12399412,0.02333214,1.0
2445760.725174,1.065554,3.21337047,0.80219981,0.02331326,2.27607971,1.12396638,0.02333079,1.0
2445760.729341,1.062614,3.21336757,0.80223958,0.02331189,2.27605237,1.12393807,0.02332941,1.0
2445760.736049,1.064574,3.21336291,0.8023036,0.02330968,2.27600836,1.1238925,0.02332719,1.0
2445760.740299,1.056758,3.21335995,0.80234416,0.02330828,2.27598048,1.12386362,0.02332579,1.0
2445760.744466,1.050935,3.21335705,0.80238393,0.0233069,2.27595315,1.1238353,0.02332441,1.0
2445760.751799,1.036515,3.21335195,0.80245391,0.02330449,2.27590507,1.12378547,0.02332198,1.0
