2442309.373773,0.9998825,-2.288221,-0.3899439,0.03489783,-1.2861360000000002,-0.4615648,0.03489665,1.0
2442309.394189,1.028843,-2.288165,-0.390162,0.03490396,-1.286061,-0.461434,0.03490281,1.0
2442309.397523,1.0615709999999998,-2.2881560000000003,-0.3901977,0.03490496,-1.286048,-0.4614127000000001,0.03490381,1.0
2442309.400982,1.090307,-2.288147,-0.3902345999999999,0.034906,-1.286036,-0.4613905,0.03490486,1.0
2442309.410774,1.162917,-2.28812,-0.3903393,0.03490894,-1.286,-0.4613278,0.03490781,1.0
2442309.4157740003,1.143797,-2.288106,-0.3903927,0.03491044,-1.285981,-0.4612957,0.03490932,1.0
2442309.4265650003,1.037406,-2.288077,-0.390508,0.03491368,-1.285942,-0.4612266,0.03491257,1.0
2442309.431775,0.9852558,-2.288062,-0.3905637,0.03491524,-1.285923,-0.4611932,0.03491414,1.0
2442309.436358,0.9861636,-2.28805,-0.3906126,0.03491662,-1.285906,-0.4611638,0.03491552,1.0
2442309.445025,0.9628286,-2.288026,-0.3907053,0.03491922,-1.285874,-0.4611083,0.03491813,1.0
2442309.448483,0.9443848,-2.288017,-0.3907422,0.03492026,-1.285862,-0.4610861,0.03491918,1.0
2442309.451775,0.8589126,-2.288008,-0.3907774000000001,0.03492124,-1.28585,-0.461065,0.03492017,1.0
2442309.461817,0.9825372,-2.28798,-0.3908847,0.03492426,-1.285813,-0.4610007,0.034923199999999995,1.0
2442309.465567,0.9348652,-2.28797,-0.3909247,0.03492538,-1.285799,-0.4609766,0.03492433,1.0
2442309.469401,0.951369,-2.28796,-0.3909657,0.03492653,-1.285785,-0.4609521,0.03492548,1.0
2442309.477651,1.013793,-2.287937,-0.3910539,0.03492901,-1.285755,-0.4608992,0.03492797,1.0
2442309.483026,1.104457,-2.287922,-0.3911113,0.03493062,-1.285735,-0.4608647,0.03492959,1.0
2442309.494818,1.03932,-2.28789,-0.3912373,0.03493416,-1.285692,-0.4607892,0.03493314,1.0
2442309.49886,1.013793,-2.287879,-0.3912805,0.03493538,-1.285678,-0.4607633,0.03493436,1.0
2442309.502318,0.956641,-2.287869,-0.3913174,0.03493641,-1.285665,-0.4607411,0.034935400000000005,1.0
2442309.511902,1.11365,-2.287843,-0.3914199,0.03493929,-1.2856299999999998,-0.4606795999999999,0.03493829,1.0
2442309.516193,0.970843,-2.287832,-0.3914657,0.03494058,-1.285614,-0.4606521,0.03493959,1.0
2442309.519277,1.027895,-2.287823,-0.3914987,0.0349415,-1.285603,-0.4606324000000001,0.03494052,1.0
2442309.5277360003,0.9391804,-2.2878,-0.391589,0.03494404,-1.285572,-0.4605781,0.03494306,1.0
2442309.530986,0.9068783,-2.287791,-0.3916237,0.03494502,-1.285561,-0.4605573000000001,0.03494404,1.0
2442309.534694,0.9305699,-2.2877810000000003,-0.3916634,0.03494613,-1.285547,-0.4605335,0.03494516,1.0
2442309.542944,0.9194942,-2.287758,-0.3917515,0.03494861,-1.285517,-0.4604806,0.03494765,1.0
2442309.546903,0.9426468,-2.287747,-0.3917938,0.0349498,-1.285503,-0.4604553,0.03494884,1.0
2442309.550236,0.9314274,-2.287738,-0.3918294000000001,0.034950800000000004,-1.285491,-0.4604339,0.03494985,1.0
2442311.379168,1.093726,-2.282637,-0.4113584,0.03549835,-1.279242,-0.4486616,0.03549972,1.0
2442311.390501,1.011366,-2.282605,-0.4114794,0.03550173,-1.2792059999999998,-0.4485884,0.03550312,1.0
2442311.394043,1.060984,-2.282594,-0.4115172,0.03550279,-1.279194,-0.4485655,0.03550418,1.0
2442311.397919,0.9910796,-2.2825830000000003,-0.4115585,0.03550395,-1.279182,-0.4485404000000001,0.03550534,1.0
2442311.407461,1.03302,-2.282556,-0.4116603,0.035506800000000005,-1.279151,-0.4484788,0.0355082,1.0
2442311.411336,1.012299,-2.2825450000000003,-0.4117017,0.03550796,-1.279139,-0.4484538,0.03550937,1.0
2442311.414544,0.9300548,-2.282536,-0.4117359,0.03550891,-1.2791290000000002,-0.448433,0.03551033,1.0
2442311.423711,0.8427690000000001,-2.28251,-0.4118337,0.03551165,-1.2791,-0.4483738,0.03551308,1.0
2442311.427086,0.8529204,-2.282501,-0.4118697,0.03551266,-1.279089,-0.448352,0.03551409,1.0
2442311.439128,0.8997224,-2.282466,-0.4119982,0.03551626,-1.27905,-0.4482742,0.0355177,1.0
2442311.443337,0.9947375,-2.282454,-0.4120431,0.03551751,-1.279037,-0.4482471,0.03551896,1.0
2442311.44767,0.9499671,-2.282442,-0.4120894000000001,0.03551881,-1.279023,-0.4482191,0.03552026,1.0
2442311.456212,1.03302,-2.282418,-0.4121805,0.03552136,-1.278996,-0.4481639,0.03552282,1.0
2442311.463296,1.064899,-2.282398,-0.4122561,0.03552347,-1.278974,-0.4481181,0.03552495,1.0
2442311.4720880003,1.098774,-2.282373,-0.4123499,0.0355261,-1.278946,-0.4480613000000001,0.03552758,1.0
2442311.475379,1.22718,-2.282363,-0.4123850000000001,0.03552708,-1.278935,-0.4480401,0.03552857,1.0
2442311.478421,1.019785,-2.282355,-0.4124174,0.03552799,-1.278926,-0.4480204,0.03552948,1.0
2442311.487671,1.066863,-2.282328,-0.4125161,0.03553075,-1.2788959999999998,-0.4479606,0.03553226,1.0
2442311.491004,0.99749,-2.282319,-0.4125517,0.03553174,-1.278886,-0.4479391,0.03553326,1.0
2442311.494588,1.041618,-2.282309,-0.4125899,0.03553281,-1.278874,-0.4479159,0.03553433,1.0
2442311.503714,1.007647,-2.282283,-0.4126873,0.03553554,-1.278845,-0.447857,0.03553707,1.0
